model,init_mode,N,dx,dt,tmax,preeq_steps,a_f,b,c,D_f,label,a_i,D_i,sample_id,phi_b,phi_s,ordered_threshold,q_threshold,ordered_fraction_threshold,cluster_threshold,p_seed,c_seed,p_ordered_seed,c_ordered_seed,t_nuc_area,t_nuc_cluster,t_tr
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.20166015625,35.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.2001953125,24.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.18701171875,30.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.181640625,28.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.17431640625,12.0,0.0,0.0,297.8,299.0,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,20,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.208251953125,32.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,21,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.187255859375,21.0,0.0,0.0,165.4,167.20000000000002,211.66968838526913
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,22,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.19189453125,19.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,23,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.188232421875,34.0,0.0,0.0,213.3,214.8,259.4695581546459
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,24,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.190673828125,29.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,25,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.1845703125,15.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,26,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.181640625,33.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,27,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.170166015625,19.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,28,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.18359375,19.0,0.0,0.0,115.9,118.8,158.91981564165346
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,29,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.189453125,20.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,30,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.189208984375,30.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,31,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.187255859375,17.0,0.0,0.0,139.8,141.20000000000002,187.653877095552
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,32,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.193603515625,23.0,0.0,0.0,285.5,287.40000000000003,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,33,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.19140625,22.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,34,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.1787109375,20.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,35,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.201171875,22.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,36,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.19091796875,45.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,37,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.197998046875,22.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,38,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.180908203125,23.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,39,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.17431640625,15.0,0.0,0.0,150.70000000000002,155.5,195.1256494882326
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,40,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.1875,17.0,0.0,0.0,204.0,205.1,245.77269215751897
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,41,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.189697265625,17.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,42,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.193359375,19.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,43,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.179931640625,21.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,44,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.16796875,25.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,45,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.179931640625,26.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,46,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.182373046875,21.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,47,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.206298828125,20.0,0.0,0.0,240.3,242.0,287.0807282086431
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,48,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.19189453125,33.0,0.0,0.0,277.2,280.1,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,49,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.18115234375,17.0,0.0,0.0,288.6,291.0,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.268310546875,41.0,0.00048828125,1.0,159.9,162.0,208.40251021953065
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.285888671875,37.0,0.00048828125,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.297119140625,49.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.283203125,42.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.294189453125,33.0,0.0,0.0,129.4,131.1,179.34890780920992
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,5,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.286865234375,53.0,0.000732421875,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,6,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.285888671875,56.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,7,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.288330078125,53.0,0.000732421875,1.0,267.9,270.5,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,8,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.29052734375,42.0,0.00048828125,1.0,65.7,67.1,112.24750455799624
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,9,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.294677734375,34.0,0.00048828125,2.0,96.5,103.3,148.91543015445333
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.29833984375,43.0,0.000732421875,1.0,133.3,135.9,182.84210994550915
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.289306640625,39.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.2890625,45.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.284912109375,34.0,0.0,0.0,158.20000000000002,161.4,194.79195962049684
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.272705078125,32.0,0.00048828125,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.27197265625,37.0,0.0009765625,2.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.2900390625,49.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.281494140625,63.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.30419921875,44.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.28955078125,63.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,20,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.26220703125,43.0,0.000732421875,2.0,95.2,96.5,134.92420046087912
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,21,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.311279296875,41.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,22,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.286376953125,57.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,23,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.295654296875,36.0,0.0,0.0,135.0,136.5,181.31081180283255
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,24,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.28076171875,29.0,0.000244140625,1.0,167.8,169.6,207.97649232190278
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,25,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.287109375,40.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,26,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.285400390625,55.0,0.0,0.0,144.8,147.0,193.02480387029289
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,27,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.263916015625,36.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,28,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.289306640625,35.0,0.0,0.0,163.9,165.0,209.15612424756395
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,29,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.2880859375,65.0,0.000732421875,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,30,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.273193359375,33.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,31,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.28515625,41.0,0.000732421875,1.0,253.1,256.9,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,32,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.29248046875,46.0,0.00048828125,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,33,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.294189453125,29.0,0.000244140625,1.0,257.9,259.2,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,34,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.292236328125,38.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,35,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.285400390625,35.0,0.0,0.0,262.4,264.2,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,36,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.2939453125,38.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,37,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.295166015625,35.0,0.000732421875,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,38,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.293212890625,33.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,39,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.275146484375,33.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,40,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.27197265625,40.0,0.00048828125,1.0,89.4,90.5,132.30489691889443
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,41,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.28271484375,27.0,0.000244140625,1.0,145.8,148.5,190.52484607242422
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,42,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.27978515625,33.0,0.000244140625,1.0,209.6,211.4,255.76726066575284
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,43,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.287841796875,31.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,44,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.29345703125,64.0,0.0,0.0,112.7,113.7,155.31099196965795
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,45,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.279296875,36.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,46,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.28173828125,44.0,0.000244140625,1.0,169.3,170.20000000000002,206.47035406569736
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,47,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.2822265625,46.0,0.000244140625,1.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,48,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.280517578125,46.0,0.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,49,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,20,0.2919921875,36.0,0.000244140625,1.0,244.3,245.5,279.03539467521705
